,metric
393,0.4354120194911957
394,-0.7058714628219604
395,-0.7163165211677551
396,-0.7752119302749634
397,0.337780237197876
398,0.2865152060985565
399,-0.6438904404640198
400,-0.9568372368812561
401,0.21926695108413696
402,0.46953660249710083
403,0.04540560021996498
404,-0.2775425612926483
405,-0.35368219017982483
406,-0.9578068852424622
407,-0.7081589698791504
408,0.4062100946903229
409,0.6038914918899536
410,-0.08933011442422867
411,-0.26478877663612366
412,-0.09478101134300232
413,-0.9432375431060791
414,-0.9714550375938416
415,0.3283572793006897
416,-0.2603604793548584
417,0.13873443007469177
418,0.07643718272447586
419,0.5868708491325378
420,0.5166717171669006
421,0.0625472292304039
422,-0.8019014596939087
423,0.43427687883377075
424,-0.22098536789417267
425,0.38638758659362793
426,-0.7916477918624878
427,0.284822553396225
428,0.2365882843732834
429,-0.21047717332839966
430,0.4476530849933624
431,-0.07685142010450363
432,0.7668961882591248
433,0.32862937450408936
434,0.4414346218109131
435,0.11563491821289062
436,0.38252973556518555
437,0.7828274369239807
438,0.28608420491218567
439,0.28935685753822327
440,-0.4388960003852844
441,-0.6687593460083008
442,0.5842737555503845
443,0.2420274317264557
444,-0.5433119535446167
445,0.6403403878211975
446,0.8234995603561401
447,0.27789241075515747
448,0.32011136412620544
449,-0.3957911729812622
450,0.19571033120155334
451,0.3579408526420593
452,0.10180635005235672
453,0.2564826011657715
454,0.32381775975227356
455,0.6638262271881104
456,0.44527745246887207
457,-0.8481010794639587
458,0.25858238339424133
459,0.41431331634521484
460,-0.41600659489631653
461,0.2340586632490158
462,0.29546043276786804
463,0.5350881814956665
464,0.06250513345003128
465,-0.49932706356048584
466,-0.05697213485836983
467,0.5263758301734924
468,-0.8856439590454102
469,0.09193919599056244
470,0.6194909811019897
471,-0.36905235052108765
472,0.5573549866676331
473,0.5672714114189148
474,0.49291926622390747
475,0.45868852734565735
476,0.2876017689704895
477,-0.36595720052719116
478,-0.4489351809024811
479,-0.19863492250442505
480,0.4045174717903137
481,-0.9841180443763733
482,-0.08744903653860092
483,0.011001559905707836
484,-0.006517601199448109
485,0.22338707745075226
486,-0.08040183782577515
487,0.2633819878101349
488,-0.12487059831619263
489,-0.10070137679576874
490,0.7154740691184998
491,-0.005645840894430876
492,-0.8685755133628845
493,0.31862977147102356
494,-0.10989141464233398
495,0.9222649931907654
496,-0.9688816666603088
497,0.2925388514995575
498,0.011151477694511414
499,0.148046612739563
500,0.4357989430427551
501,0.8509081602096558
502,-0.2976197898387909
503,0.2621493935585022
504,0.39207354187965393
505,0.404361367225647
506,-0.5341657400131226
507,-0.0925508588552475
508,0.6097694635391235
509,0.3073374032974243
510,0.0761813372373581
511,-0.298443078994751
512,0.35335397720336914
513,0.48875248432159424
514,0.3287482261657715
515,0.10773240774869919
516,-0.1995944380760193
517,-0.7997708320617676
518,0.46902984380722046
519,-0.9656318426132202
520,0.042918793857097626
521,0.34530094265937805
522,-0.5151732563972473
523,0.4214104413986206
524,-0.25586608052253723
525,0.4364308714866638
526,0.6480814218521118
527,0.3070399761199951
528,0.44510528445243835
529,0.7746013402938843
530,-0.9791078567504883
531,-0.7973851561546326
532,-0.06770732253789902
533,-0.667193591594696
534,-0.05360052362084389
535,0.09859151393175125
536,0.2615620791912079
537,-0.3148893117904663
538,0.09083918482065201
539,-0.49606963992118835
540,0.4435840845108032
541,-0.4767213761806488
542,0.1479545533657074
543,0.43690043687820435
544,0.784205973148346
545,0.6281048655509949
546,-0.9978424310684204
547,0.19555430114269257
548,0.34546908736228943
549,0.719967246055603
550,0.16937555372714996
551,-0.005711739417165518
552,-0.4423069655895233
553,0.5215808153152466
554,-0.11000141501426697
555,-0.5030458569526672
556,-0.2155466079711914
557,0.30784714221954346
558,-0.36630138754844666
559,-0.3953656852245331
560,-0.6998119354248047
561,-0.5273195505142212
562,-0.7118220925331116
563,-0.9910674691200256
564,0.1972549557685852
565,-0.18307597935199738
566,-0.9020289182662964
567,-0.0351501889526844
568,-0.1916307508945465
569,0.031061995774507523
570,0.5717924237251282
571,0.23000822961330414
572,-0.033312998712062836
573,0.6075230836868286
574,0.5989758372306824
575,0.6729723215103149
576,0.31271621584892273
577,0.6482107639312744
578,0.40092891454696655
579,0.5382533073425293
580,0.5864889621734619
581,-0.6431282758712769
582,0.4502122104167938
583,-0.029447056353092194
584,0.5766156315803528
585,-0.9993244409561157
586,0.38012227416038513
587,-0.8490051031112671
588,0.11432147771120071
589,-0.2257852852344513
590,0.23505544662475586
591,-0.9462450742721558
592,-0.8891482353210449
593,0.6338092088699341
594,0.04879149794578552
595,0.2849905490875244
596,-0.22413934767246246
597,0.3650549054145813
598,-0.40466755628585815
599,0.2982475459575653
600,0.002666884334757924
601,0.3076009750366211
602,0.42416349053382874
603,0.14347922801971436
604,0.4837190806865692
605,0.6354247331619263
606,0.19074802100658417
607,0.2950751781463623
608,0.37615543603897095
609,-0.9876810312271118
610,-0.2262052297592163
611,-0.47886091470718384
612,-0.5470734238624573
613,0.07354175299406052
614,0.19893787801265717
615,-0.6775592565536499
616,0.18410049378871918
617,0.6141414046287537
618,0.6800062656402588
619,-0.16937671601772308
620,-0.5633728504180908
621,0.24743221700191498
622,-0.05318643897771835
623,0.7767200469970703
624,-0.805374801158905
625,0.33754321932792664
626,0.16810151934623718
627,0.13769884407520294
628,0.6031106114387512
629,-0.9616378545761108
630,0.3476567566394806
631,0.32789847254753113
632,-0.06652666628360748
633,-0.9059697985649109
634,-0.8789190053939819
635,-0.14448490738868713
636,0.42221933603286743
637,-0.074874646961689
638,0.6401557922363281
639,-0.817970335483551
640,-0.9392424821853638
641,-0.1850171834230423
642,0.10436823219060898
643,0.13748285174369812
644,0.5188062787055969
645,-0.10049192607402802
646,0.16894382238388062
647,0.23818644881248474
648,0.025871537625789642
649,0.4003315269947052
650,0.14767028391361237
651,0.47855350375175476
652,0.3681284785270691
653,0.6140276789665222
654,0.4880177676677704
655,0.508622407913208
656,0.5620313286781311
657,0.37207677960395813
658,-0.7629651427268982
659,0.5466797351837158
660,-0.11201677471399307
661,0.7814760208129883
662,0.514627993106842
663,0.5773240327835083
664,0.010137434117496014
665,-0.7596461772918701
666,0.15063214302062988
667,0.42192384600639343
668,-0.7527977824211121
669,-0.15451551973819733
670,0.37144479155540466
671,-0.9948292374610901
672,0.21686942875385284
673,0.0919230580329895
674,-0.03594181686639786
675,-0.5268791913986206
676,0.20973528921604156
677,0.35497474670410156
678,0.36414635181427
679,-0.1927466243505478
680,0.10154929012060165
681,0.6335667371749878
682,0.48868659138679504
683,0.1308739334344864
684,0.5633847713470459
685,0.32657304406166077
686,0.5123621225357056
687,0.4058592617511749
688,0.08795925974845886
689,0.5768470764160156
690,-0.2732543647289276
691,0.5074672102928162
692,-0.17237915098667145
693,-0.8667895197868347
694,-0.7730606198310852
695,0.23983244597911835
696,-0.28671178221702576
697,0.16280895471572876
698,0.5133115649223328
699,-0.6596767902374268
700,0.04864144325256348
701,0.07727459818124771
702,-0.6238235235214233
703,-0.9872126579284668
704,0.2462785691022873
705,0.2236603945493698
706,0.9204406142234802
707,0.49651437997817993
708,0.540014922618866
709,-0.37506064772605896
710,0.39838799834251404
711,-0.0037838188000023365
712,0.957668662071228
713,0.5629317164421082
714,-0.5768670439720154
715,-0.9549059867858887
716,0.16722160577774048
717,0.3437374234199524
718,-0.999262809753418
719,-0.8096414804458618
720,0.6221300959587097
721,-0.9996941685676575
722,0.7208796739578247
723,0.13134169578552246
724,0.2827250361442566
725,0.39657577872276306
726,-0.9993781447410583
727,-0.6399878263473511
728,0.21889249980449677
729,0.2705579400062561
730,0.23251233994960785
731,0.1306169033050537
732,0.09086920320987701
733,0.559820830821991
734,0.25282570719718933
735,-0.6642348170280457
736,0.3417927920818329
737,-0.43744179606437683
738,0.7915016412734985
739,0.22886651754379272
740,-0.3006246089935303
741,0.06322801113128662
742,0.35082483291625977
743,0.26870018243789673
744,-0.9393519759178162
745,-0.8136411905288696
746,-0.08540838956832886
747,-0.07979374378919601
748,0.079590804874897
749,0.6032975316047668
750,0.07918283343315125
751,0.898464560508728
752,-0.5240721702575684
753,0.28938159346580505
754,0.7174962759017944
755,0.2577057182788849
756,0.45013853907585144
757,-0.35971492528915405
758,0.023639386519789696
759,0.5208258628845215
760,-0.28651338815689087
761,-0.8476353287696838
762,-0.6260661482810974
763,0.43107134103775024
764,0.5700259804725647
765,0.9516409635543823
766,-0.2431163340806961
767,0.4972565174102783
768,0.5599337816238403
769,-0.8082430958747864
770,0.21420730650424957
771,0.22428706288337708
772,0.32959210872650146
773,-0.06096088886260986
774,0.5822542905807495
775,0.8818213939666748
776,-0.6007264256477356
777,0.018754398450255394
778,-0.8324171304702759
779,-0.06662260740995407
780,-0.23621252179145813
781,-0.014405393972992897
782,0.5100081562995911
783,-0.8549806475639343
784,0.2736693024635315
785,0.9219693541526794
786,-0.5222013592720032
787,0.7205313444137573
788,-0.36333975195884705
789,0.09545113891363144
790,-0.9701359272003174
791,-0.10568833351135254
792,0.24529975652694702
793,-0.1078769862651825
794,0.2073376327753067
795,0.38670170307159424
796,0.2257925570011139
797,0.2856070101261139
798,-0.1420726478099823
799,0.7607129216194153
800,0.2948881685733795
801,0.27638158202171326
802,0.4968159794807434
803,-0.14956055581569672
804,0.6439305543899536
805,0.42079848051071167
806,0.4034782648086548
807,0.4219880700111389
808,0.5427502989768982
809,-0.1746739000082016
810,0.2914623022079468
811,0.16167528927326202
812,0.29091718792915344
813,0.5312113761901855
814,0.5254790186882019
815,-0.02917906641960144
816,0.5561621785163879
817,0.5179324150085449
818,-0.22093674540519714
819,-0.2671460211277008
820,0.40836650133132935
821,0.5049967765808105
822,0.11800666898488998
823,0.40258848667144775
824,0.42313870787620544
825,0.3299638032913208
826,0.11297554522752762
827,0.02163003385066986
828,0.4811455011367798
829,-0.19611068069934845
830,-0.5174371004104614
831,-0.5484359264373779
832,0.17639786005020142
833,0.5578352212905884
834,-0.2891986668109894
835,0.15859663486480713
836,0.20940496027469635
837,0.8221051692962646
838,0.22604596614837646
839,0.1511017084121704
840,0.727198600769043
841,0.5961249470710754
842,0.21158084273338318
843,-0.8643109202384949
844,0.3902274966239929
845,0.766352117061615
846,0.42110148072242737
847,-0.8239263296127319
848,0.10938120633363724
849,0.31714463233947754
850,-0.7451617121696472
851,0.27264726161956787
852,0.40008997917175293
853,-0.09414516389369965
854,0.030494917184114456
855,-0.20880262553691864
856,0.6707959771156311
857,0.5463194847106934
858,-0.7858952283859253
859,0.31251513957977295
860,-0.3573700487613678
861,0.42942750453948975
862,0.20643556118011475
863,-0.5247148275375366
864,-0.015127518214285374
865,-0.051751330494880676
866,0.9162166714668274
867,-0.847510814666748
868,-0.5251877307891846
869,0.5313034057617188
870,-0.9866311550140381
871,0.07624722272157669
872,0.5895166993141174
873,-0.10604668408632278
874,-0.7265926003456116
875,-0.9326686859130859
876,0.14458481967449188
877,0.00802269484847784
878,0.1566539704799652
879,-0.6098414659500122
880,0.28288620710372925
881,0.8631343245506287
882,0.04325805976986885
883,-0.9710785746574402
884,-0.3750442564487457
885,0.05509406700730324
886,-0.6267234683036804
887,-0.7308997511863708
888,0.22828416526317596
889,0.2602847218513489
890,-0.5559738874435425
891,0.5789099931716919
892,-0.7077680826187134
893,0.3034529387950897
894,-0.8657069802284241
895,-0.999835729598999
896,-0.110268734395504
897,0.5701075792312622
898,0.1501496583223343
899,-0.09717626124620438
900,-0.8461551070213318
901,-0.5069836378097534
902,-0.19702178239822388
903,0.6803720593452454
904,0.4531974196434021
905,0.14492465555667877
906,0.5578559041023254
907,0.42312201857566833
908,0.27380213141441345
909,0.25160783529281616
910,0.24831146001815796
911,0.7135886549949646
912,0.8474545478820801
913,-0.256733238697052
914,-0.9505454301834106
915,0.22918547689914703
916,-0.28969377279281616
917,0.5414689779281616
918,0.2896588146686554
919,-0.5170004963874817
920,0.41447240114212036
921,0.0633837878704071
922,-0.4937607944011688
923,0.2592858374118805
924,0.11419077962636948
925,-0.6238572001457214
926,-0.01378131564706564
927,0.32314780354499817
928,0.21309486031532288
929,0.936625599861145
930,0.2782320976257324
931,0.10080709308385849
932,-0.07602403312921524
933,-0.8082558512687683
934,-0.9971244931221008
935,0.480600506067276
936,0.4219129681587219
937,0.22019062936306
938,0.7582164406776428
939,-0.4615321755409241
940,0.11941074579954147
941,0.002863652538508177
942,0.04051120951771736
943,-0.9218552708625793
944,0.2600824534893036
945,0.4105423390865326
946,-0.8258566856384277
947,-0.6792810559272766
948,0.6136062145233154
949,-0.788374125957489
950,0.32295605540275574
951,-0.6786419153213501
952,0.9354096055030823
953,-0.931881844997406
954,0.4867226481437683
955,0.3563656508922577
956,0.30928394198417664
957,0.5690088868141174
958,-0.8896315097808838
959,0.033928241580724716
960,-0.5132362842559814
961,0.5499280095100403
962,-0.7817220687866211
963,0.000978856929577887
964,-0.019619539380073547
965,0.489433616399765
966,0.5636944770812988
967,0.3655899465084076
968,0.47415637969970703
969,-0.27816668152809143
970,-0.45936647057533264
971,-0.13813196122646332
972,-0.7512872219085693
973,0.7094175219535828
974,0.771080493927002
975,0.11670283228158951
976,0.4770152270793915
977,-0.7373781800270081
978,-0.9991145133972168
979,0.29554030299186707
980,-0.42437389492988586
981,-0.927375316619873
982,-0.015095257200300694
983,0.5979102253913879
984,0.0192854180932045
985,0.3750985264778137
986,0.3474237620830536
987,-0.6438949704170227
988,0.24107897281646729
989,0.6292241811752319
990,0.6298928260803223
991,0.22242505848407745
992,-0.20869970321655273
993,0.5738922357559204
994,0.5358654260635376
995,0.2851448655128479
996,0.38074249029159546
997,-0.5464072823524475
998,-0.0007415114669129252
999,-0.040316883474588394
1000,0.5737475156784058
1001,0.4667716324329376
1002,-0.31061333417892456
1003,-0.5643322467803955
1004,-0.4878172278404236
1005,0.44613009691238403
1006,-0.2862323522567749
1007,0.4695552885532379
1008,-0.37900033593177795
1009,-0.050350554287433624
1010,0.203644260764122
1011,-0.13763408362865448
1012,-0.5166014432907104
1013,0.2611439824104309
1014,0.12569086253643036
1015,0.13462573289871216
1016,0.36476466059684753
1017,0.4610561728477478
1018,0.5176581740379333
1019,0.5214542746543884
1020,0.357051819562912
1021,-0.520788848400116
1022,0.7298355102539062
1023,0.7653660774230957
1024,0.5549080967903137
1025,-0.5587399005889893
1026,-0.4637598395347595
1027,0.42314037680625916
1028,-0.26522204279899597
1029,-0.5713889598846436
1030,0.45358893275260925
1031,-0.7338218092918396
1032,0.10825372487306595
1033,0.15681473910808563
1034,-0.6438331007957458
1035,0.05162644386291504
1036,-0.7081223726272583
1037,0.7829455733299255
1038,0.1456247866153717
1039,0.3268369138240814
1040,-0.8049989938735962
1041,0.14002075791358948
1042,-0.26636195182800293
1043,0.8992331624031067
1044,0.11965000629425049
1045,-0.21997031569480896
1046,-0.7803841829299927
1047,0.38844913244247437
1048,0.013078085146844387
1049,0.21090413630008698
1050,-0.35837116837501526
1051,0.42078152298927307
1052,-0.07549475133419037
1053,0.3802134096622467
1054,0.3783054053783417
1055,-0.08839317411184311
1056,-0.5296260714530945
1057,0.22844091057777405
1058,0.4020863175392151
1059,-0.4413231611251831
1060,-0.20046359300613403
1061,0.16138526797294617
1062,0.7425472140312195
1063,0.2311277538537979
1064,0.617624819278717
1065,-0.9911792874336243
1066,-0.3030133545398712
1067,0.3725370466709137
1068,-0.9985857605934143
1069,0.10058500617742538
1070,-0.9764750003814697
1071,0.6700565814971924
1072,-0.3493657410144806
1073,0.3758220672607422
1074,-0.18300235271453857
1075,0.1241864413022995
1076,-0.6112425327301025
1077,0.4150480628013611
1078,0.6941556930541992
1079,0.29074594378471375
1080,0.08375122398138046
1081,0.6882472038269043
1082,0.43124714493751526
1083,0.15250444412231445
1084,0.32965725660324097
1085,0.11842537671327591
1086,0.6166616678237915
1087,-0.07838361710309982
1088,0.7602923512458801
1089,0.2859092652797699
1090,-0.580873966217041
1091,0.6190202832221985
1092,-0.2922590970993042
1093,-0.07420431822538376
1094,0.6006656289100647
1095,0.2634190320968628
1096,0.2097700536251068
1097,0.2757320702075958
1098,0.16821929812431335
1099,0.10334428399801254
1100,-0.6961742043495178
1101,0.04939199239015579
1102,0.436453640460968
1103,-0.746658444404602
1104,0.4384402930736542
1105,0.4791150391101837
1106,0.4648822546005249
1107,0.26204878091812134
1108,0.19241978228092194
1109,0.7528578639030457
1110,-0.6020259857177734
1111,-0.9989396333694458
1112,0.5930281281471252
1113,0.41068950295448303
1114,0.2423287034034729
1115,-0.0027542863972485065
1116,0.5889751315116882
1117,-0.7134836316108704
1118,0.13816769421100616
1119,0.961049497127533
1120,0.606804370880127
1121,-0.5255371928215027
1122,0.6349573731422424
1123,-0.5235919952392578
1124,0.3497568964958191
1125,-0.5674815773963928
1126,0.16872256994247437
1127,-0.20823854207992554
1128,-0.46599557995796204
1129,0.2382320761680603
1130,0.6078414916992188
1131,-0.6385341286659241
1132,0.09217856079339981
1133,0.8618329167366028
1134,-0.879234790802002
1135,-0.015327057801187038
1136,-0.41660076379776
1137,-0.7545835375785828
1138,0.17538852989673615
1139,0.22846728563308716
1140,-0.04866979643702507
1141,0.12913431227207184
1142,-0.5852190852165222
1143,0.8245598673820496
1144,-0.9850419759750366
1145,0.010371916927397251
1146,0.34882470965385437
1147,-0.05012388899922371
1148,0.1981137990951538
1149,0.3151920735836029
1150,0.9349664449691772
1151,-0.4583318531513214
1152,0.10205064713954926
1153,-0.551421582698822
1154,0.0745394304394722
1155,0.48574474453926086
1156,-0.9952571392059326
1157,-0.2720358073711395
1158,0.3251205384731293
1159,-0.9105594158172607
1160,0.437914103269577
1161,0.3553052544593811
1162,-0.9703605771064758
1163,0.7159819006919861
1164,0.5341708064079285
1165,0.19087651371955872
1166,0.09838604182004929
1167,-0.3884791433811188
1168,-0.3544609546661377
1169,-0.26395124197006226
1170,-0.6816089153289795
1171,-0.5414462685585022
1172,0.7298693656921387
1173,0.5762737989425659
1174,0.7594402432441711
1175,0.6311071515083313
1176,-0.977579653263092
1177,0.25858238339424133
1178,0.015605888329446316
1179,-0.5496848225593567
1180,0.2593141198158264
1181,0.13652153313159943
1182,-0.7461506128311157
1183,0.7241243720054626
1184,0.21222025156021118
1185,0.8147785067558289
1186,-0.6001378297805786
1187,0.4467637836933136
1188,0.7051327228546143
1189,0.45533493161201477
1190,0.25809580087661743
1191,-0.2375214695930481
1192,-0.09729743748903275
1193,-0.14398883283138275
1194,-0.1767750084400177
1195,0.6158363819122314
1196,-0.9902788400650024
1197,-0.8453073501586914
1198,0.10070561617612839
1199,-0.9989694356918335
1200,-0.4992111921310425
1201,0.28049659729003906
1202,0.422588050365448
1203,-0.02976406179368496
1204,-0.27286621928215027
1205,0.9270602464675903
1206,0.07544530928134918
1207,-0.2807067930698395
1208,0.3464150130748749
1209,0.706198513507843
1210,0.11266081035137177
1211,-0.8709075450897217
1212,0.48580172657966614
1213,-0.02343539148569107
1214,-0.19634218513965607
1215,-0.16762182116508484
